index,timestamp,year,month,day_month,day_name,number,temperature,temperature_feels,hum,wind_speed,weather_code,is_holiday,is_weekend,season
3261,2015-05-20 05:00:00,2015,May,20,Wednesday,140,7.0,4.0,81.0,16.0,1.0,0.0,0.0,0.0
3262,2015-05-20 06:00:00,2015,May,20,Wednesday,733,8.0,5.0,76.0,17.5,1.0,0.0,0.0,0.0
3263,2015-05-20 07:00:00,2015,May,20,Wednesday,2326,9.5,6.5,69.0,21.0,2.0,0.0,0.0,0.0
3264,2015-05-20 08:00:00,2015,May,20,Wednesday,4428,10.5,9.0,64.5,21.0,2.0,0.0,0.0,0.0
3265,2015-05-20 09:00:00,2015,May,20,Wednesday,2145,11.0,11.0,62.0,22.5,3.0,0.0,0.0,0.0
3266,2015-05-20 10:00:00,2015,May,20,Wednesday,947,12.0,12.0,60.5,22.0,7.0,0.0,0.0,0.0
3267,2015-05-20 11:00:00,2015,May,20,Wednesday,803,12.0,12.0,67.0,20.5,7.0,0.0,0.0,0.0
3268,2015-05-20 12:00:00,2015,May,20,Wednesday,1066,13.0,13.0,55.0,16.0,2.0,0.0,0.0,0.0
3269,2015-05-20 13:00:00,2015,May,20,Wednesday,1210,14.0,14.0,51.0,20.5,3.0,0.0,0.0,0.0
3270,2015-05-20 14:00:00,2015,May,20,Wednesday,1106,13.5,13.5,57.0,19.5,7.0,0.0,0.0,0.0
3271,2015-05-20 15:00:00,2015,May,20,Wednesday,1011,14.0,14.0,55.0,19.5,7.0,0.0,0.0,0.0
3272,2015-05-20 16:00:00,2015,May,20,Wednesday,1675,15.0,15.0,49.5,26.0,2.0,0.0,0.0,0.0
3273,2015-05-20 17:00:00,2015,May,20,Wednesday,3412,15.0,15.0,48.0,25.0,2.0,0.0,0.0,0.0
3274,2015-05-20 18:00:00,2015,May,20,Wednesday,3589,15.0,15.0,48.0,25.0,1.0,0.0,0.0,0.0
3275,2015-05-20 19:00:00,2015,May,20,Wednesday,2094,14.5,14.5,46.5,23.0,1.0,0.0,0.0,0.0
3276,2015-05-20 20:00:00,2015,May,20,Wednesday,1318,14.0,14.0,44.0,17.5,1.0,0.0,0.0,0.0
3277,2015-05-20 21:00:00,2015,May,20,Wednesday,928,13.0,13.0,53.0,12.0,1.0,0.0,0.0,0.0
3278,2015-05-20 22:00:00,2015,May,20,Wednesday,704,12.5,12.5,56.5,8.0,1.0,0.0,0.0,0.0
3279,2015-05-20 23:00:00,2015,May,20,Wednesday,517,11.0,11.0,60.0,6.0,1.0,0.0,0.0,0.0
3280,2015-05-21 00:00:00,2015,May,21,Thursday,232,10.0,9.0,67.0,8.0,1.0,0.0,0.0,0.0
3281,2015-05-21 01:00:00,2015,May,21,Thursday,104,10.0,8.0,69.0,12.0,1.0,0.0,0.0,0.0
3282,2015-05-21 02:00:00,2015,May,21,Thursday,68,9.5,7.5,73.5,13.0,1.0,0.0,0.0,0.0
3283,2015-05-21 03:00:00,2015,May,21,Thursday,57,8.0,6.0,82.0,10.0,1.0,0.0,0.0,0.0
3284,2015-05-21 04:00:00,2015,May,21,Thursday,54,8.0,6.5,82.0,10.0,1.0,0.0,0.0,0.0
3285,2015-05-21 05:00:00,2015,May,21,Thursday,149,8.0,5.0,76.0,16.0,1.0,0.0,0.0,0.0
3286,2015-05-21 06:00:00,2015,May,21,Thursday,704,9.0,7.0,71.0,13.0,1.0,0.0,0.0,0.0
3287,2015-05-21 07:00:00,2015,May,21,Thursday,2322,10.5,9.5,69.0,13.0,2.0,0.0,0.0,0.0
3288,2015-05-21 08:00:00,2015,May,21,Thursday,4395,12.0,12.0,63.0,11.0,1.0,0.0,0.0,0.0
3289,2015-05-21 09:00:00,2015,May,21,Thursday,2363,14.5,14.5,57.0,14.0,1.0,0.0,0.0,0.0
3290,2015-05-21 10:00:00,2015,May,21,Thursday,1166,15.5,15.5,53.5,15.0,2.0,0.0,0.0,0.0
3291,2015-05-21 11:00:00,2015,May,21,Thursday,1159,17.0,17.0,49.0,15.0,2.0,0.0,0.0,0.0
3292,2015-05-21 12:00:00,2015,May,21,Thursday,1473,18.0,18.0,46.0,19.0,3.0,0.0,0.0,0.0
3293,2015-05-21 13:00:00,2015,May,21,Thursday,1424,19.0,19.0,40.0,19.0,2.0,0.0,0.0,0.0
3294,2015-05-21 14:00:00,2015,May,21,Thursday,1419,19.0,19.0,41.5,20.0,1.0,0.0,0.0,0.0
3295,2015-05-21 15:00:00,2015,May,21,Thursday,1536,20.0,20.0,34.0,18.0,1.0,0.0,0.0,0.0
3296,2015-05-21 16:00:00,2015,May,21,Thursday,2162,20.0,20.0,34.0,21.0,1.0,0.0,0.0,0.0
3297,2015-05-21 17:00:00,2015,May,21,Thursday,3810,20.0,20.0,30.0,20.5,1.0,0.0,0.0,0.0
3298,2015-05-21 18:00:00,2015,May,21,Thursday,3764,19.5,19.5,27.0,19.5,1.0,0.0,0.0,0.0
3299,2015-05-21 19:00:00,2015,May,21,Thursday,2290,19.0,19.0,32.0,18.0,1.0,0.0,0.0,0.0
3300,2015-05-21 20:00:00,2015,May,21,Thursday,1640,17.5,17.5,38.0,19.5,1.0,0.0,0.0,0.0
3301,2015-05-21 21:00:00,2015,May,21,Thursday,1097,16.5,16.5,40.5,16.0,1.0,0.0,0.0,0.0
3302,2015-05-21 22:00:00,2015,May,21,Thursday,841,15.5,15.5,48.0,17.0,1.0,0.0,0.0,0.0
3303,2015-05-21 23:00:00,2015,May,21,Thursday,604,15.0,15.0,49.5,20.5,1.0,0.0,0.0,0.0
3304,2015-05-22 00:00:00,2015,May,22,Friday,357,13.5,13.5,59.0,18.5,1.0,0.0,0.0,0.0
3305,2015-05-22 01:00:00,2015,May,22,Friday,189,12.5,12.5,65.0,17.0,1.0,0.0,0.0,0.0
3306,2015-05-22 02:00:00,2015,May,22,Friday,94,11.5,11.5,74.5,15.0,1.0,0.0,0.0,0.0
3307,2015-05-22 03:00:00,2015,May,22,Friday,84,10.5,9.5,79.5,12.0,1.0,0.0,0.0,0.0
3308,2015-05-22 04:00:00,2015,May,22,Friday,68,10.0,8.0,82.0,14.0,1.0,0.0,0.0,0.0
3309,2015-05-22 05:00:00,2015,May,22,Friday,147,10.0,8.0,82.0,14.0,1.0,0.0,0.0,0.0
3310,2015-05-22 06:00:00,2015,May,22,Friday,632,10.0,8.0,82.0,13.0,1.0,0.0,0.0,0.0
3311,2015-05-22 07:00:00,2015,May,22,Friday,1970,11.0,11.0,77.0,13.0,1.0,0.0,0.0,0.0
3312,2015-05-22 08:00:00,2015,May,22,Friday,3966,13.0,13.0,67.5,13.0,1.0,0.0,0.0,0.0
3313,2015-05-22 09:00:00,2015,May,22,Friday,2311,14.5,14.5,61.0,12.0,1.0,0.0,0.0,0.0
3314,2015-05-22 10:00:00,2015,May,22,Friday,1283,16.5,16.5,53.5,14.0,1.0,0.0,0.0,0.0
3315,2015-05-22 11:00:00,2015,May,22,Friday,1224,19.0,19.0,49.0,15.0,1.0,0.0,0.0,0.0
3316,2015-05-22 12:00:00,2015,May,22,Friday,1588,19.5,19.5,49.0,13.0,1.0,0.0,0.0,0.0
3317,2015-05-22 13:00:00,2015,May,22,Friday,1592,19.0,19.0,58.0,22.0,3.0,0.0,0.0,0.0
3318,2015-05-22 14:00:00,2015,May,22,Friday,1480,18.5,18.5,64.0,19.0,3.0,0.0,0.0,0.0
3319,2015-05-22 15:00:00,2015,May,22,Friday,1709,18.0,18.0,64.0,17.0,3.0,0.0,0.0,0.0
3320,2015-05-22 16:00:00,2015,May,22,Friday,2309,18.5,18.5,62.0,14.0,3.0,0.0,0.0,0.0
3321,2015-05-22 17:00:00,2015,May,22,Friday,3545,19.0,19.0,60.0,10.0,3.0,0.0,0.0,0.0
3322,2015-05-22 18:00:00,2015,May,22,Friday,3016,19.5,19.5,58.0,9.5,3.0,0.0,0.0,0.0
3323,2015-05-22 19:00:00,2015,May,22,Friday,1994,19.0,19.0,64.0,13.0,2.0,0.0,0.0,0.0
3324,2015-05-22 20:00:00,2015,May,22,Friday,1331,19.0,19.0,64.0,11.0,2.0,0.0,0.0,0.0
3325,2015-05-22 21:00:00,2015,May,22,Friday,987,18.5,18.5,66.0,11.0,3.0,0.0,0.0,0.0
3326,2015-05-22 22:00:00,2015,May,22,Friday,801,18.0,18.0,68.0,8.0,3.0,0.0,0.0,0.0
3327,2015-05-22 23:00:00,2015,May,22,Friday,758,18.0,18.0,68.0,10.0,3.0,0.0,0.0,0.0
3328,2015-05-23 00:00:00,2015,May,23,Saturday,614,17.5,17.5,75.0,15.0,3.0,0.0,1.0,0.0
3329,2015-05-23 01:00:00,2015,May,23,Saturday,472,16.5,16.5,75.0,14.0,7.0,0.0,1.0,0.0
3330,2015-05-23 02:00:00,2015,May,23,Saturday,274,16.0,16.0,77.0,11.0,2.0,0.0,1.0,0.0
3331,2015-05-23 03:00:00,2015,May,23,Saturday,249,16.0,16.0,74.5,11.0,3.0,0.0,1.0,0.0
3332,2015-05-23 04:00:00,2015,May,23,Saturday,122,15.0,15.0,79.5,13.0,2.0,0.0,1.0,0.0
3333,2015-05-23 05:00:00,2015,May,23,Saturday,146,14.5,14.5,79.5,14.0,2.0,0.0,1.0,0.0
3334,2015-05-23 06:00:00,2015,May,23,Saturday,130,14.0,14.0,77.0,15.0,3.0,0.0,1.0,0.0
3335,2015-05-23 07:00:00,2015,May,23,Saturday,291,14.5,14.5,74.5,10.0,3.0,0.0,1.0,0.0
3336,2015-05-23 08:00:00,2015,May,23,Saturday,580,15.0,15.0,72.0,17.0,2.0,0.0,1.0,0.0
3337,2015-05-23 09:00:00,2015,May,23,Saturday,1075,16.0,16.0,70.0,10.0,3.0,0.0,1.0,0.0
3338,2015-05-23 10:00:00,2015,May,23,Saturday,1503,16.5,16.5,70.0,13.0,3.0,0.0,1.0,0.0
3339,2015-05-23 11:00:00,2015,May,23,Saturday,1863,16.0,16.0,75.0,15.0,3.0,0.0,1.0,0.0
3340,2015-05-23 12:00:00,2015,May,23,Saturday,1586,13.5,13.5,85.0,24.0,7.0,0.0,1.0,0.0
3341,2015-05-23 13:00:00,2015,May,23,Saturday,924,13.5,13.5,75.5,21.0,7.0,0.0,1.0,0.0
3342,2015-05-23 14:00:00,2015,May,23,Saturday,1532,15.0,15.0,53.5,20.0,4.0,0.0,1.0,0.0
3343,2015-05-23 15:00:00,2015,May,23,Saturday,1823,15.0,15.0,48.0,19.5,4.0,0.0,1.0,0.0
3344,2015-05-23 16:00:00,2015,May,23,Saturday,2031,15.0,15.0,49.5,18.0,4.0,0.0,1.0,0.0
3345,2015-05-23 17:00:00,2015,May,23,Saturday,1930,15.0,15.0,55.0,18.0,3.0,0.0,1.0,0.0
3346,2015-05-23 18:00:00,2015,May,23,Saturday,1911,14.5,14.5,59.0,16.0,3.0,0.0,1.0,0.0
3347,2015-05-23 19:00:00,2015,May,23,Saturday,1616,14.0,14.0,61.0,16.0,1.0,0.0,1.0,0.0
3348,2015-05-23 20:00:00,2015,May,23,Saturday,1210,13.0,13.0,63.0,16.0,1.0,0.0,1.0,0.0
3349,2015-05-23 21:00:00,2015,May,23,Saturday,767,12.0,12.0,67.0,14.0,2.0,0.0,1.0,0.0
3350,2015-05-23 22:00:00,2015,May,23,Saturday,607,12.0,12.0,69.5,11.0,3.0,0.0,1.0,0.0
3351,2015-05-23 23:00:00,2015,May,23,Saturday,593,12.0,12.0,69.5,9.0,3.0,0.0,1.0,0.0
3352,2015-05-24 00:00:00,2015,May,24,Sunday,578,12.0,12.0,67.0,7.0,3.0,0.0,1.0,0.0
3353,2015-05-24 01:00:00,2015,May,24,Sunday,428,12.0,12.0,67.0,7.5,2.0,0.0,1.0,0.0
3354,2015-05-24 02:00:00,2015,May,24,Sunday,343,12.0,12.0,65.0,6.5,2.0,0.0,1.0,0.0
3355,2015-05-24 03:00:00,2015,May,24,Sunday,250,12.0,12.0,63.0,6.5,3.0,0.0,1.0,0.0
3356,2015-05-24 04:00:00,2015,May,24,Sunday,186,12.0,12.0,63.0,6.5,4.0,0.0,1.0,0.0
3357,2015-05-24 05:00:00,2015,May,24,Sunday,135,12.5,12.5,65.0,8.0,4.0,0.0,1.0,0.0
3358,2015-05-24 06:00:00,2015,May,24,Sunday,127,13.0,13.0,63.0,8.0,3.0,0.0,1.0,0.0
3359,2015-05-24 07:00:00,2015,May,24,Sunday,217,13.5,13.5,65.0,12.0,2.0,0.0,1.0,0.0
3360,2015-05-24 08:00:00,2015,May,24,Sunday,392,14.5,14.5,61.0,12.0,1.0,0.0,1.0,0.0
3361,2015-05-24 09:00:00,2015,May,24,Sunday,962,16.5,16.5,57.5,17.0,1.0,0.0,1.0,0.0
3362,2015-05-24 10:00:00,2015,May,24,Sunday,1637,18.0,18.0,52.0,18.0,1.0,0.0,1.0,0.0
3363,2015-05-24 11:00:00,2015,May,24,Sunday,2176,19.0,19.0,49.0,16.0,1.0,0.0,1.0,0.0
3364,2015-05-24 12:00:00,2015,May,24,Sunday,2488,19.5,19.5,47.5,13.0,1.0,0.0,1.0,0.0
3365,2015-05-24 13:00:00,2015,May,24,Sunday,2773,20.0,20.0,47.5,14.0,2.0,0.0,1.0,0.0
3366,2015-05-24 14:00:00,2015,May,24,Sunday,2899,20.0,20.0,51.0,17.0,3.0,0.0,1.0,0.0
3367,2015-05-24 15:00:00,2015,May,24,Sunday,2205,18.5,18.5,62.0,19.0,7.0,0.0,1.0,0.0
3368,2015-05-24 16:00:00,2015,May,24,Sunday,1964,17.0,17.0,80.5,14.0,7.0,0.0,1.0,0.0
3369,2015-05-24 17:00:00,2015,May,24,Sunday,2119,17.0,17.0,80.0,11.0,3.0,0.0,1.0,0.0
3370,2015-05-24 18:00:00,2015,May,24,Sunday,2083,17.5,17.5,72.5,9.0,3.0,0.0,1.0,0.0
3371,2015-05-24 19:00:00,2015,May,24,Sunday,2036,18.0,18.0,68.0,12.0,3.0,0.0,1.0,0.0
3372,2015-05-24 20:00:00,2015,May,24,Sunday,1510,18.0,18.0,70.5,6.5,2.0,0.0,1.0,0.0
3373,2015-05-24 21:00:00,2015,May,24,Sunday,942,16.5,16.5,75.0,11.0,2.0,0.0,1.0,0.0
3374,2015-05-24 22:00:00,2015,May,24,Sunday,823,15.5,15.5,77.0,10.0,3.0,0.0,1.0,0.0
3375,2015-05-24 23:00:00,2015,May,24,Sunday,745,14.5,14.5,74.5,14.0,3.0,0.0,1.0,0.0
3376,2015-05-25 00:00:00,2015,May,25,Monday,588,13.5,13.5,69.5,14.0,4.0,1.0,0.0,0.0
3377,2015-05-25 01:00:00,2015,May,25,Monday,351,12.5,12.5,67.0,18.0,4.0,1.0,0.0,0.0
3378,2015-05-25 02:00:00,2015,May,25,Monday,221,12.0,12.0,63.0,11.0,4.0,1.0,0.0,0.0
3379,2015-05-25 03:00:00,2015,May,25,Monday,184,11.5,11.5,62.5,11.0,2.0,1.0,0.0,0.0
3380,2015-05-25 04:00:00,2015,May,25,Monday,127,11.0,11.0,64.5,11.0,1.0,1.0,0.0,0.0
3381,2015-05-25 05:00:00,2015,May,25,Monday,129,11.0,11.0,64.5,10.0,1.0,1.0,0.0,0.0
3382,2015-05-25 06:00:00,2015,May,25,Monday,151,12.0,12.0,60.5,12.0,1.0,1.0,0.0,0.0
3383,2015-05-25 07:00:00,2015,May,25,Monday,252,12.0,12.0,65.0,15.0,2.0,1.0,0.0,0.0
3384,2015-05-25 08:00:00,2015,May,25,Monday,539,13.0,13.0,63.0,19.0,2.0,1.0,0.0,0.0
3385,2015-05-25 09:00:00,2015,May,25,Monday,1029,13.0,13.0,63.0,18.0,2.0,1.0,0.0,0.0
3386,2015-05-25 10:00:00,2015,May,25,Monday,1408,13.0,13.0,63.0,18.0,2.0,1.0,0.0,0.0
3387,2015-05-25 11:00:00,2015,May,25,Monday,1956,14.5,14.5,57.0,16.0,2.0,1.0,0.0,0.0
3388,2015-05-25 12:00:00,2015,May,25,Monday,2489,15.0,15.0,55.0,15.0,2.0,1.0,0.0,0.0
3389,2015-05-25 13:00:00,2015,May,25,Monday,2733,15.0,15.0,55.0,15.0,2.0,1.0,0.0,0.0
3390,2015-05-25 14:00:00,2015,May,25,Monday,2738,15.5,15.5,53.5,15.0,3.0,1.0,0.0,0.0
3391,2015-05-25 15:00:00,2015,May,25,Monday,2799,15.0,15.0,57.0,14.0,3.0,1.0,0.0,0.0
3392,2015-05-25 16:00:00,2015,May,25,Monday,2582,15.5,15.5,55.0,8.0,3.0,1.0,0.0,0.0
3393,2015-05-25 17:00:00,2015,May,25,Monday,2554,16.0,16.0,55.0,11.0,3.0,1.0,0.0,0.0
3394,2015-05-25 18:00:00,2015,May,25,Monday,2191,16.0,16.0,55.0,13.0,2.0,1.0,0.0,0.0
3395,2015-05-25 19:00:00,2015,May,25,Monday,1597,15.0,15.0,59.0,14.0,3.0,1.0,0.0,0.0
3396,2015-05-25 20:00:00,2015,May,25,Monday,1100,15.0,15.0,59.0,15.0,2.0,1.0,0.0,0.0
3397,2015-05-25 21:00:00,2015,May,25,Monday,720,15.0,15.0,61.0,18.0,4.0,1.0,0.0,0.0
3398,2015-05-25 22:00:00,2015,May,25,Monday,600,14.0,14.0,67.0,8.5,4.0,1.0,0.0,0.0
3399,2015-05-25 23:00:00,2015,May,25,Monday,464,14.0,14.0,67.0,7.0,2.0,1.0,0.0,0.0
3400,2015-05-26 00:00:00,2015,May,26,Tuesday,252,14.0,14.0,67.0,10.0,1.0,0.0,0.0,0.0
3401,2015-05-26 01:00:00,2015,May,26,Tuesday,140,13.0,13.0,69.5,12.0,3.0,0.0,0.0,0.0
3402,2015-05-26 02:00:00,2015,May,26,Tuesday,76,12.5,12.5,69.5,13.0,1.0,0.0,0.0,0.0
3403,2015-05-26 03:00:00,2015,May,26,Tuesday,63,12.0,12.0,72.0,10.0,1.0,0.0,0.0,0.0
3404,2015-05-26 04:00:00,2015,May,26,Tuesday,64,11.0,11.0,79.5,12.0,1.0,0.0,0.0,0.0
3405,2015-05-26 05:00:00,2015,May,26,Tuesday,120,11.0,11.0,77.0,14.0,1.0,0.0,0.0,0.0
3406,2015-05-26 06:00:00,2015,May,26,Tuesday,625,12.0,12.0,72.0,15.0,1.0,0.0,0.0,0.0
3407,2015-05-26 07:00:00,2015,May,26,Tuesday,1941,12.0,12.0,72.0,15.0,1.0,0.0,0.0,0.0
3408,2015-05-26 08:00:00,2015,May,26,Tuesday,3972,13.0,13.0,67.0,18.0,2.0,0.0,0.0,0.0
3409,2015-05-26 09:00:00,2015,May,26,Tuesday,1958,14.0,14.0,63.0,18.0,2.0,0.0,0.0,0.0
3410,2015-05-26 10:00:00,2015,May,26,Tuesday,1207,15.0,15.0,55.0,17.0,2.0,0.0,0.0,0.0
3411,2015-05-26 11:00:00,2015,May,26,Tuesday,1210,16.0,16.0,52.0,13.0,2.0,0.0,0.0,0.0
3412,2015-05-26 12:00:00,2015,May,26,Tuesday,1566,17.0,17.0,49.0,14.0,2.0,0.0,0.0,0.0
3413,2015-05-26 13:00:00,2015,May,26,Tuesday,1575,17.0,17.0,49.0,12.0,2.0,0.0,0.0,0.0
3414,2015-05-26 14:00:00,2015,May,26,Tuesday,1622,18.0,18.0,49.0,18.5,3.0,0.0,0.0,0.0
3415,2015-05-26 15:00:00,2015,May,26,Tuesday,1804,18.0,18.0,47.5,15.0,3.0,0.0,0.0,0.0
3416,2015-05-26 16:00:00,2015,May,26,Tuesday,2206,18.0,18.0,47.5,15.0,2.0,0.0,0.0,0.0
3417,2015-05-26 17:00:00,2015,May,26,Tuesday,4018,18.5,18.5,47.5,16.0,1.0,0.0,0.0,0.0
3418,2015-05-26 18:00:00,2015,May,26,Tuesday,3960,18.0,18.0,47.5,18.0,1.0,0.0,0.0,0.0
3419,2015-05-26 19:00:00,2015,May,26,Tuesday,2521,17.5,17.5,52.5,16.0,1.0,0.0,0.0,0.0
3420,2015-05-26 20:00:00,2015,May,26,Tuesday,1637,16.5,16.5,55.5,18.0,1.0,0.0,0.0,0.0
3421,2015-05-26 21:00:00,2015,May,26,Tuesday,1127,15.5,15.5,57.0,17.0,1.0,0.0,0.0,0.0
3422,2015-05-26 22:00:00,2015,May,26,Tuesday,708,14.5,14.5,61.0,13.0,1.0,0.0,0.0,0.0
3423,2015-05-26 23:00:00,2015,May,26,Tuesday,437,14.0,14.0,63.0,11.0,1.0,0.0,0.0,0.0
3424,2015-05-27 00:00:00,2015,May,27,Wednesday,222,12.5,12.5,67.0,15.0,1.0,0.0,0.0,0.0
3425,2015-05-27 01:00:00,2015,May,27,Wednesday,120,11.5,11.5,67.0,13.0,1.0,0.0,0.0,0.0
3426,2015-05-27 02:00:00,2015,May,27,Wednesday,99,11.0,11.0,67.0,14.0,1.0,0.0,0.0,0.0
3427,2015-05-27 03:00:00,2015,May,27,Wednesday,72,10.5,9.5,69.0,14.0,1.0,0.0,0.0,0.0
3428,2015-05-27 04:00:00,2015,May,27,Wednesday,57,10.0,9.0,71.0,9.0,1.0,0.0,0.0,0.0
3429,2015-05-27 05:00:00,2015,May,27,Wednesday,118,10.0,8.0,71.0,13.0,1.0,0.0,0.0,0.0
3430,2015-05-27 06:00:00,2015,May,27,Wednesday,735,10.0,8.0,71.0,16.0,1.0,0.0,0.0,0.0
3431,2015-05-27 07:00:00,2015,May,27,Wednesday,2279,11.0,11.0,67.0,16.0,1.0,0.0,0.0,0.0
3432,2015-05-27 08:00:00,2015,May,27,Wednesday,4348,11.5,11.5,65.0,12.0,2.0,0.0,0.0,0.0
3433,2015-05-27 09:00:00,2015,May,27,Wednesday,2330,13.5,13.5,57.0,7.0,2.0,0.0,0.0,0.0
3434,2015-05-27 10:00:00,2015,May,27,Wednesday,1202,14.5,14.5,51.0,8.0,2.0,0.0,0.0,0.0
3435,2015-05-27 11:00:00,2015,May,27,Wednesday,1248,16.5,16.5,43.5,11.0,1.0,0.0,0.0,0.0
3436,2015-05-27 12:00:00,2015,May,27,Wednesday,1548,18.0,18.0,40.0,13.0,1.0,0.0,0.0,0.0
3437,2015-05-27 13:00:00,2015,May,27,Wednesday,1659,18.5,18.5,38.5,14.0,1.0,0.0,0.0,0.0
3438,2015-05-27 14:00:00,2015,May,27,Wednesday,1693,20.0,20.0,38.0,16.0,1.0,0.0,0.0,0.0
3439,2015-05-27 15:00:00,2015,May,27,Wednesday,1919,20.5,20.5,38.0,19.5,1.0,0.0,0.0,0.0
3440,2015-05-27 16:00:00,2015,May,27,Wednesday,2443,20.5,20.5,39.0,23.0,1.0,0.0,0.0,0.0
3441,2015-05-27 17:00:00,2015,May,27,Wednesday,4118,19.5,19.5,46.0,25.0,2.0,0.0,0.0,0.0
3442,2015-05-27 18:00:00,2015,May,27,Wednesday,4010,18.0,18.0,50.5,27.0,1.0,0.0,0.0,0.0
3443,2015-05-27 19:00:00,2015,May,27,Wednesday,2404,17.0,17.0,49.0,26.0,1.0,0.0,0.0,0.0
3444,2015-05-27 20:00:00,2015,May,27,Wednesday,1496,16.0,16.0,57.0,24.0,1.0,0.0,0.0,0.0
3445,2015-05-27 21:00:00,2015,May,27,Wednesday,990,15.5,15.5,61.0,19.5,7.0,0.0,0.0,0.0
3446,2015-05-27 22:00:00,2015,May,27,Wednesday,792,15.0,15.0,61.0,19.5,2.0,0.0,0.0,0.0
3447,2015-05-27 23:00:00,2015,May,27,Wednesday,505,14.0,14.0,69.5,26.0,3.0,0.0,0.0,0.0
3448,2015-05-28 00:00:00,2015,May,28,Thursday,237,14.0,14.0,69.5,23.0,3.0,0.0,0.0,0.0
3449,2015-05-28 01:00:00,2015,May,28,Thursday,146,13.0,13.0,63.0,28.0,2.0,0.0,0.0,0.0
3450,2015-05-28 02:00:00,2015,May,28,Thursday,82,13.0,13.0,65.0,26.0,3.0,0.0,0.0,0.0
3451,2015-05-28 03:00:00,2015,May,28,Thursday,63,13.0,13.0,69.5,22.0,3.0,0.0,0.0,0.0
3452,2015-05-28 04:00:00,2015,May,28,Thursday,47,13.0,13.0,72.0,20.0,4.0,0.0,0.0,0.0
3453,2015-05-28 05:00:00,2015,May,28,Thursday,126,13.0,13.0,74.5,20.0,3.0,0.0,0.0,0.0
3454,2015-05-28 06:00:00,2015,May,28,Thursday,699,13.0,13.0,77.0,24.0,2.0,0.0,0.0,0.0
3455,2015-05-28 07:00:00,2015,May,28,Thursday,2128,13.5,13.5,59.0,26.0,2.0,0.0,0.0,0.0
3456,2015-05-28 08:00:00,2015,May,28,Thursday,4302,14.5,14.5,48.0,25.0,2.0,0.0,0.0,0.0
3457,2015-05-28 09:00:00,2015,May,28,Thursday,2266,15.5,15.5,43.5,26.0,2.0,0.0,0.0,0.0
3458,2015-05-28 10:00:00,2015,May,28,Thursday,1270,15.0,15.0,45.0,25.0,2.0,0.0,0.0,0.0
3459,2015-05-28 11:00:00,2015,May,28,Thursday,1206,16.5,16.5,38.0,28.0,1.0,0.0,0.0,0.0
3460,2015-05-28 12:00:00,2015,May,28,Thursday,1562,17.5,17.5,34.0,24.0,1.0,0.0,0.0,0.0
3461,2015-05-28 13:00:00,2015,May,28,Thursday,1615,17.0,17.0,35.5,23.0,1.0,0.0,0.0,0.0
3462,2015-05-28 14:00:00,2015,May,28,Thursday,1485,17.0,17.0,35.5,25.0,1.0,0.0,0.0,0.0
3463,2015-05-28 15:00:00,2015,May,28,Thursday,1623,17.5,17.5,34.5,25.0,1.0,0.0,0.0,0.0
3464,2015-05-28 16:00:00,2015,May,28,Thursday,2057,17.0,17.0,34.0,21.0,1.0,0.0,0.0,0.0
3465,2015-05-28 17:00:00,2015,May,28,Thursday,3630,17.0,17.0,34.0,22.0,1.0,0.0,0.0,0.0
3466,2015-05-28 18:00:00,2015,May,28,Thursday,3580,17.0,17.0,37.0,22.5,1.0,0.0,0.0,0.0
3467,2015-05-28 19:00:00,2015,May,28,Thursday,2332,16.0,16.0,39.0,21.0,1.0,0.0,0.0,0.0
3468,2015-05-28 20:00:00,2015,May,28,Thursday,1517,16.0,16.0,40.5,20.0,1.0,0.0,0.0,0.0
3469,2015-05-28 21:00:00,2015,May,28,Thursday,1054,15.0,15.0,46.5,20.5,2.0,0.0,0.0,0.0
3470,2015-05-28 22:00:00,2015,May,28,Thursday,771,14.0,14.0,51.0,20.5,2.0,0.0,0.0,0.0
3471,2015-05-28 23:00:00,2015,May,28,Thursday,589,13.0,13.0,53.0,19.5,1.0,0.0,0.0,0.0
3472,2015-05-29 00:00:00,2015,May,29,Friday,350,12.5,12.5,56.5,16.0,1.0,0.0,0.0,0.0
3473,2015-05-29 01:00:00,2015,May,29,Friday,258,11.5,11.5,60.0,16.0,1.0,0.0,0.0,0.0
3474,2015-05-29 02:00:00,2015,May,29,Friday,151,11.0,11.0,67.0,17.0,1.0,0.0,0.0,0.0
3475,2015-05-29 03:00:00,2015,May,29,Friday,79,11.0,11.0,67.0,17.0,1.0,0.0,0.0,0.0
3476,2015-05-29 04:00:00,2015,May,29,Friday,83,11.0,11.0,72.0,16.0,1.0,0.0,0.0,0.0
3477,2015-05-29 05:00:00,2015,May,29,Friday,121,11.0,11.0,69.5,19.5,1.0,0.0,0.0,0.0
3478,2015-05-29 06:00:00,2015,May,29,Friday,578,11.0,11.0,67.0,19.0,2.0,0.0,0.0,0.0
3479,2015-05-29 07:00:00,2015,May,29,Friday,1845,11.5,11.5,69.5,18.0,2.0,0.0,0.0,0.0
3480,2015-05-29 08:00:00,2015,May,29,Friday,3904,12.5,12.5,65.0,19.5,2.0,0.0,0.0,0.0
3481,2015-05-29 09:00:00,2015,May,29,Friday,2077,13.5,13.5,57.0,28.0,3.0,0.0,0.0,0.0
3482,2015-05-29 10:00:00,2015,May,29,Friday,717,13.5,13.5,59.0,26.0,7.0,0.0,0.0,0.0
